id,source_lat,source_long,target_lat,target_long,source,target,distance,slope,geometry,nearby_features,elevation_diff,is_uphill,across
6461,37.391021,127.1179568,37.3911239,127.1178322,4279928692,4279933663,15.877,-0.0,,none,-0.0,False,0
6462,37.391183,127.1174666,37.3911239,127.1178322,4279933665,4279933663,45.337,-0.0,"LINESTRING (127.1174666000000002 37.3911829999999981, 127.1176837999999947 37.3910103999999990, 127.1178321999999952 37.3911238999999966)",none,-0.0,False,0
6463,37.3913087,127.1176061,37.391183,127.1174666,4279933660,4279933665,18.635,-0.0,,none,-0.0,False,0
6464,37.3911239,127.1178322,37.391183,127.1174666,4279933663,4279933665,45.337,-0.0,"LINESTRING (127.1178321999999952 37.3911238999999966, 127.1176837999999947 37.3910103999999990, 127.1174666000000002 37.3911829999999981)",none,-0.0,False,0
6465,37.391313,127.1173459,37.391183,127.1174666,4279933677,4279933665,40.89399999999999,-0.0,"LINESTRING (127.1173459000000037 37.3913129999999967, 127.1173136999999969 37.3913087000000033, 127.1172896000000065 37.3913002000000034, 127.1172653999999937 37.3912831000000025, 127.1172466000000014 37.3912596999999991, 127.1172439999999995 37.3912320000000022, 127.1172547000000037 37.3911999999999978, 127.1172787999999940 37.3911743999999970, 127.1173057000000028 37.3911510000000007, 127.1173459000000037 37.3911382000000003, 127.1173942000000068 37.3911445999999970, 127.1174343999999934 37.3911616999999978, 127.1174666000000002 37.3911829999999981)",none,-0.0,False,0
6466,37.391183,127.1174666,37.391313,127.1173459,4279933665,4279933677,40.894,-0.0,"LINESTRING (127.1174666000000002 37.3911829999999981, 127.1174343999999934 37.3911616999999978, 127.1173942000000068 37.3911445999999970, 127.1173459000000037 37.3911382000000003, 127.1173057000000028 37.3911510000000007, 127.1172787999999940 37.3911743999999970, 127.1172547000000037 37.3911999999999978, 127.1172439999999995 37.3912320000000022, 127.1172466000000014 37.3912596999999991, 127.1172653999999937 37.3912831000000025, 127.1172896000000065 37.3913002000000034, 127.1173136999999969 37.3913087000000033, 127.1173459000000037 37.3913129999999967)",none,-0.0,False,0
6467,37.3910895,127.1190534,37.3911226,127.1188537,4279933683,4279933678,18.022,-0.0,,none,-0.0,False,0
6468,37.391021,127.1179568,37.3911226,127.1188537,4279928692,4279933678,85.19699999999999,0.0,"LINESTRING (127.1179568000000017 37.3910210000000021, 127.1180211000000071 37.3910679000000030, 127.1180961999999965 37.3911125999999996, 127.1181767000000065 37.3911445999999970, 127.1182706000000024 37.3911723000000009, 127.1183671000000004 37.3911871999999974, 127.1184771000000069 37.3911851000000013, 127.1185923999999972 37.3911658999999972, 127.1188537000000025 37.3911226000000028)",none,2.0,True,0
6469,37.3912486,127.1190877,37.3911226,127.1188537,4279933682,4279933678,35.492,-0.0,"LINESTRING (127.1190876999999944 37.3912485999999973, 127.1188934999999987 37.3912809999999993, 127.1188537000000025 37.3911226000000028)",none,-0.0,False,0
6470,37.3910895,127.1190534,37.3910575,127.1192464,4279933683,4279933681,17.418,-0.0,,none,-0.0,False,0
6471,37.3911936,127.1194668,37.3910575,127.1192464,4279928708,4279933681,39.489,-0.0,"LINESTRING (127.1194667999999979 37.3911936000000011, 127.1194937000000067 37.3911766000000014, 127.1195124000000050 37.3911488999999975, 127.1195204999999930 37.3911190000000033, 127.1195124000000050 37.3910871000000000, 127.1194828999999942 37.3910571999999988, 127.1194454000000036 37.3910401999999991, 127.1193971000000005 37.3910338000000024, 127.1193380999999931 37.3910423000000023, 127.1192463999999944 37.3910575000000023)",none,-0.0,False,0
6472,37.3912486,127.1190877,37.3910575,127.1192464,4279933682,4279933681,35.048,-0.0,"LINESTRING (127.1190876999999944 37.3912485999999973, 127.1192771000000050 37.3912170999999987, 127.1192463999999944 37.3910575000000023)",none,-0.0,False,0
6473,37.3910895,127.1190534,37.3912486,127.1190877,4279933683,4279933682,17.949,-0.0,,none,-0.0,False,0
6474,37.3910575,127.1192464,37.3912486,127.1190877,4279933681,4279933682,35.048,-0.0,"LINESTRING (127.1192463999999944 37.3910575000000023, 127.1192771000000050 37.3912170999999987, 127.1190876999999944 37.3912485999999973)",none,-0.0,False,0
6475,37.3911226,127.1188537,37.3912486,127.1190877,4279933678,4279933682,35.492,-0.0,"LINESTRING (127.1188537000000025 37.3911226000000028, 127.1188934999999987 37.3912809999999993, 127.1190876999999944 37.3912485999999973)",none,-0.0,False,0
6476,37.3910575,127.1192464,37.3910895,127.1190534,4279933681,4279933683,17.418,-0.0,,none,-0.0,False,0
6477,37.3911226,127.1188537,37.3910895,127.1190534,4279933678,4279933683,18.022,-0.0,,none,-0.0,False,0
6478,37.3912486,127.1190877,37.3910895,127.1190534,4279933682,4279933683,17.949,-0.0,,none,-0.0,False,0
6479,37.3972836,127.1185105,37.3976501,127.1174322,4283503535,4283503526,105.949,-0.0,"LINESTRING (127.1185104999999993 37.3972836000000015, 127.1183656999999982 37.3973773000000023, 127.1182368999999994 37.3974497999999969, 127.1181243000000052 37.3975051999999977, 127.1180008999999984 37.3975520999999986, 127.1178668000000016 37.3975903999999986, 127.1177701999999954 37.3976116999999988, 127.1176468000000028 37.3976372999999995, 127.1175233999999961 37.3976457999999994, 127.1174321999999961 37.3976500999999999)","nan: 저류지,park: 저류지",-0.0,False,0
6480,37.396184,127.1191435,37.3972836,127.1185105,4283503543,4283503535,137.073,0.1618798786548429,"LINESTRING (127.1191435000000070 37.3961839999999981, 127.1191113000000001 37.3963503000000017, 127.1190523000000070 37.3965377999999973, 127.1189932999999996 37.3966783999999990, 127.1189236000000022 37.3968148000000014, 127.1188377000000003 37.3969469000000032, 127.1187251000000060 37.3970832999999985, 127.1186339000000061 37.3971856000000002, 127.1185104999999993 37.3972836000000015)",park: 저류지,2.0,True,0
6481,37.3976501,127.1174322,37.3972836,127.1185105,4283503526,4283503535,105.94899999999998,-0.0,"LINESTRING (127.1174321999999961 37.3976500999999999, 127.1175233999999961 37.3976457999999994, 127.1176468000000028 37.3976372999999995, 127.1177701999999954 37.3976116999999988, 127.1178668000000016 37.3975903999999986, 127.1180008999999984 37.3975520999999986, 127.1181243000000052 37.3975051999999977, 127.1182368999999994 37.3974497999999969, 127.1183656999999982 37.3973773000000023, 127.1185104999999993 37.3972836000000015)","park: 저류지,nan: 저류지",-0.0,False,0
6482,37.3979958,127.117068,37.3972836,127.1185105,12000324277,4283503535,205.914,0.9712792719290578,"LINESTRING (127.1170680000000033 37.3979957999999968, 127.1171200999999940 37.3979015000000032, 127.1174975999999930 37.3978807000000018, 127.1178538000000060 37.3978869999999972, 127.1181682999999936 37.3978871999999996, 127.1183927000000011 37.3978599000000003, 127.1185612000000020 37.3978678000000002, 127.1185904999999963 37.3977411999999987, 127.1185825999999963 37.3976554999999991, 127.1185681000000045 37.3975591000000023, 127.1184980999999965 37.3974499999999992, 127.1185104999999993 37.3972836000000015)","park: 저류지,nan: 저류지",2.0,True,0
6483,37.3958474,127.1191489,37.396184,127.1191435,4283503544,4283503543,37.431,-0.0,,park: 나들이공원,-0.0,False,0
6484,37.3961798,127.1186473,37.396184,127.1191435,4283503563,4283503543,43.837,0.5756443505708367,,none,-2.0,False,0
6485,37.3972836,127.1185105,37.396184,127.1191435,4283503535,4283503543,137.073,-1.459076550451219,"LINESTRING (127.1185104999999993 37.3972836000000015, 127.1186339000000061 37.3971856000000002, 127.1187251000000060 37.3970832999999985, 127.1188377000000003 37.3969469000000032, 127.1189236000000022 37.3968148000000014, 127.1189932999999996 37.3966783999999990, 127.1190523000000070 37.3965377999999973, 127.1191113000000001 37.3963503000000017, 127.1191435000000070 37.3961839999999981)",park: 저류지,-2.0,False,0
6486,37.3953914,127.1191703,37.3958474,127.1191489,4283503545,4283503544,50.74,-1.234770996890311,,park: 나들이공원,2.0,True,0
6487,37.396184,127.1191435,37.3958474,127.1191489,4283503543,4283503544,37.431,-0.0,,park: 나들이공원,-0.0,False,0
6488,37.3955277,127.118439,37.3958474,127.1191489,4283503562,4283503544,72.088,-1.3871934302519144,,park: 나들이공원,-1.0,False,0
6489,37.3958857,127.1195539,37.3958474,127.1191489,4283503566,4283503544,36.75,-0.0,"LINESTRING (127.1195538999999997 37.3958857000000009, 127.1193554000000034 37.3958900000000014, 127.1192748999999935 37.3958900000000014, 127.1191488999999990 37.3958474000000010)",park: 나들이공원,-0.0,False,1
6490,37.3958474,127.1191489,37.3953914,127.1191703,4283503544,4283503545,50.74,-0.2311989050419857,,park: 나들이공원,-2.0,False,0
6491,37.3951229,127.1189289,37.3953914,127.1191703,4283503551,4283503545,38.599999999999994,-0.0,"LINESTRING (127.1189289000000002 37.3951228999999969, 127.1189289000000002 37.3951782999999978, 127.1189449999999965 37.3952165999999977, 127.1189825999999954 37.3952591999999981, 127.1190416000000027 37.3953018999999998, 127.1191058999999939 37.3953445000000002, 127.1191702999999933 37.3953914000000012)",park: 나들이공원,-0.0,False,0
6492,37.3951487,127.1197826,37.3953914,127.1191703,12000324370,4283503545,75.28299999999999,-0.0,"LINESTRING (127.1197825999999935 37.3951487000000000, 127.1198370000000040 37.3952019999999976, 127.1197515000000067 37.3952886000000007, 127.1196688999999935 37.3953642999999971, 127.1195283999999930 37.3953585000000004, 127.1191702999999933 37.3953914000000012)","park: 나들이공원,park: Unnamed",-0.0,False,0
6493,37.3948927,127.1199703,37.3953914,127.1191703,12000324289,4283503545,128.642,-0.0,"LINESTRING (127.1199703000000056 37.3948926999999998, 127.1194842000000023 37.3948619000000022, 127.1192336999999952 37.3948494999999994, 127.1191479999999956 37.3949187999999992, 127.1191702999999933 37.3953914000000012)","park: 나들이공원,park: Unnamed",-0.0,False,0
6494,37.3953914,127.1191703,37.3951229,127.1189289,4283503545,4283503551,38.60000000000001,-0.0,"LINESTRING (127.1191702999999933 37.3953914000000012, 127.1191058999999939 37.3953445000000002, 127.1190416000000027 37.3953018999999998, 127.1189825999999954 37.3952591999999981, 127.1189449999999965 37.3952165999999977, 127.1189289000000002 37.3951782999999978, 127.1189289000000002 37.3951228999999969)",park: 나들이공원,-0.0,False,0
6495,37.3962031,127.1170288,37.3961998,127.1178639,11918729021,4283503552,73.773,-0.0,,none,-0.0,False,0
6496,37.3962628,127.1178639,37.3961998,127.1178639,11918729063,4283503552,7.005,-0.0,,none,-0.0,False,0
6497,37.3961428,127.1184216,37.3961998,127.1178639,4278402205,4283503552,51.29299999999999,-0.0,"LINESTRING (127.1184216000000049 37.3961427999999998, 127.1183893999999981 37.3961727000000010, 127.1183249999999987 37.3961940000000013, 127.1182660000000055 37.3961982000000006, 127.1178639000000032 37.3961997999999980)",none,-0.0,False,2
6498,37.396802,127.117864,37.3973262,127.1178641,4283503557,4283503553,58.288,-0.0,,park: 저류지,-0.0,False,0
6499,37.3973262,127.1174671,37.3973262,127.1178641,4283503554,4283503553,35.07,-0.0,,park: 저류지,-0.0,False,0
6500,37.397356,127.1182342,37.3973262,127.1178641,4283503556,4283503553,33.064,-0.0,"LINESTRING (127.1182342000000034 37.3973560000000020, 127.1179874999999981 37.3973518000000027, 127.1178641000000056 37.3973262000000020)",park: 저류지,-0.0,False,0
6501,37.3973262,127.1178641,37.3973262,127.1174671,4283503553,4283503554,35.07,-0.0,,park: 저류지,-0.0,False,0
6502,37.3973262,127.1178641,37.397356,127.1182342,4283503553,4283503556,33.064,-0.0,"LINESTRING (127.1178641000000056 37.3973262000000020, 127.1179874999999981 37.3973518000000027, 127.1182342000000034 37.3973560000000020)",park: 저류지,-0.0,False,0
6503,37.3973262,127.1178641,37.396802,127.117864,4283503553,4283503557,58.288,-0.0,,park: 저류지,-0.0,False,0
6504,37.3966742,127.117864,37.396802,127.117864,4283503560,4283503557,14.211,-0.0,,none,-0.0,False,0
6505,37.396802,127.1182557,37.396802,127.117864,4283503559,4283503557,34.602000000000004,-0.0,"LINESTRING (127.1182557000000060 37.3968020000000010, 127.1179821000000061 37.3968020000000010, 127.1178639999999973 37.3968020000000010)",none,-0.0,False,0
6506,37.396802,127.117864,37.396802,127.1182557,4283503557,4283503559,34.602000000000004,-0.0,"LINESTRING (127.1178639999999973 37.3968020000000010, 127.1179821000000061 37.3968020000000010, 127.1182557000000060 37.3968020000000010)",none,-0.0,False,0
6507,37.396802,127.117864,37.3966742,127.117864,4283503557,4283503560,14.211,-0.0,,none,-0.0,False,0
6508,37.3962628,127.1178639,37.3966742,127.117864,11918729063,4283503560,45.746,-0.0,,none,-0.0,False,0
6509,37.3966742,127.1174939,37.3966742,127.117864,4283503561,4283503560,32.694,-0.0,,none,-0.0,False,0
6510,37.3966742,127.117864,37.3966742,127.1174939,4283503560,4283503561,32.694,-0.0,,none,-0.0,False,0
6511,37.3938542,127.1184592,37.3955277,127.118439,4278402247,4283503562,186.094,-0.0,,park: 나들이공원,-0.0,False,0
6512,37.3958474,127.1191489,37.3955277,127.118439,4283503544,4283503562,72.088,1.3871934302519144,,park: 나들이공원,1.0,True,0
6513,37.3961428,127.1184216,37.3955277,127.118439,4278402205,4283503562,68.484,-1.460195082062964,"LINESTRING (127.1184216000000049 37.3961427999999998, 127.1184322999999949 37.3960960000000000, 127.1184389999999951 37.3955277000000024)",park: 나들이공원,-1.0,False,2
6514,37.396184,127.1191435,37.3961798,127.1186473,4283503543,4283503563,43.837,-0.0121669419685082,,none,2.0,True,0
6515,37.3958474,127.1191489,37.3958857,127.1195539,4283503544,4283503566,36.75,-0.0,"LINESTRING (127.1191488999999990 37.3958474000000010, 127.1192748999999935 37.3958900000000014, 127.1193554000000034 37.3958900000000014, 127.1195538999999997 37.3958857000000009)",park: 나들이공원,-0.0,False,0
6516,37.3985117,127.1175345,37.398669,127.1175962,12000324304,4283516495,18.321,-0.0,,"nan: 저류지,stream: 운중천",-0.0,False,0
6517,37.3985968,127.117288,37.398669,127.1175962,12000324329,4283516495,28.384,-0.0,,"nan: 저류지,stream: 운중천",-0.0,False,0
6518,37.3986732,127.1177732,37.398669,127.1175962,4283516496,4283516495,15.643,-0.0,,"nan: 저류지,stream: 운중천",-0.0,False,0
6519,37.398514,127.1178305,37.3986732,127.1177732,12000324271,4283516496,18.412,-0.0,,"nan: 저류지,stream: 운중천",-0.0,False,0
6520,37.398669,127.1175962,37.3986732,127.1177732,4283516495,4283516496,15.643,-0.0,,"nan: 저류지,stream: 운중천",-0.0,False,0
6521,37.3986796,127.1182936,37.3986732,127.1177732,4283516500,4283516496,45.976,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6522,37.3985314,127.118325,37.3986796,127.1182936,12000324311,4283516500,16.711,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6523,37.3986732,127.1177732,37.3986796,127.1182936,4283516496,4283516500,45.976,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6524,37.3986921,127.1186104,37.3986796,127.1182936,12000324375,4283516500,28.02,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6525,37.3985314,127.118325,37.3982428,127.1183928,12000324311,4283516502,32.646,-0.0,"LINESTRING (127.1183249999999987 37.3985314000000031, 127.1183311000000060 37.3985028000000028, 127.1183927999999952 37.3982427999999985)","nan: 저류지,stream: 운중천",-0.0,False,0
6526,37.3985227,127.1189166,37.3986519,127.1189534,12000324390,4283516506,14.73,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6527,37.3986921,127.1186104,37.3986519,127.1189534,12000324375,4283516506,30.627,0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",8.0,True,0
6528,37.3986585,127.1190044,37.3986519,127.1189534,12000324398,4283516506,4.565,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6529,37.3986585,127.1190044,37.398606,127.1192893,12000324398,4283516507,25.835,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6530,37.3985897,127.1194032,37.398606,127.1192893,12000324269,4283516507,10.223,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6531,37.3984921,127.1193209,37.398606,127.1192893,4283516508,4283516507,12.969,-0.0,"LINESTRING (127.1193209000000053 37.3984920999999986, 127.1193094000000059 37.3985333999999980, 127.1192893000000055 37.3986060000000009)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6532,37.398606,127.1192893,37.3984921,127.1193209,4283516507,4283516508,12.969,-0.0,"LINESTRING (127.1192893000000055 37.3986060000000009, 127.1193094000000059 37.3985333999999980, 127.1193209000000053 37.3984920999999986)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6533,37.3982772,127.1193798,37.3983238,127.1193665,12000324360,4283516509,5.313,-0.0,"LINESTRING (127.1193798000000044 37.3982772000000026, 127.1193755000000039 37.3982924000000025, 127.1193664999999982 37.3983238000000000)","nan: 저류지,stream: 운중천",-0.0,False,0
6534,37.3982772,127.1193798,37.3981554,127.1194147,12000324360,4283516510,13.89,-0.0,,"nan: 저류지,stream: 운중천",-0.0,False,0
6535,37.3987972,127.1181217,37.398799,127.1182238,12000324378,4283516524,9.021,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6536,37.3987316,127.1189674,37.398799,127.1182238,12000324407,4283516524,66.113,0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-8.0,False,0
6537,37.3994126,127.1182399,37.398799,127.1182238,4283516525,4283516524,68.244,-0.0,"LINESTRING (127.1182399000000061 37.3994125999999980, 127.1182249000000013 37.3988426000000018, 127.1182237999999955 37.3987989999999968)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6538,37.3994134,127.1178543,37.3994126,127.1182399,12000324312,4283516525,34.062,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6539,37.3994114,127.118427,37.3994126,127.1182399,12000324296,4283516525,16.528,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6540,37.3994776,127.1182433,37.3994126,127.1182399,12000324313,4283516525,7.234,-0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6541,37.398799,127.1182238,37.3994126,127.1182399,4283516524,4283516525,68.244,-0.0,"LINESTRING (127.1182237999999955 37.3987989999999968, 127.1182249000000013 37.3988426000000018, 127.1182399000000061 37.3994125999999980)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6542,37.39984,127.1170049,37.3998323,127.1179648,11918729033,4289592774,84.797,-0.0,,"nan: 삼평어린이공원,stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6543,37.3999005,127.1185495,37.3998323,127.1179648,4289592778,4289592774,53.329,-0.0,"LINESTRING (127.1185495000000003 37.3999005000000011, 127.1184475999999961 37.3998536000000001, 127.1183348999999936 37.3998322999999999, 127.1181739999999962 37.3998322999999999, 127.1179647999999958 37.3998322999999999)","stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6544,37.4001922,127.1175785,37.3998323,127.1179648,4289597016,4289592774,68.92099999999999,-2.9018731591242153,"LINESTRING (127.1175784999999934 37.4001921999999993, 127.1178520999999932 37.4001902999999984, 127.1179111000000006 37.4001732999999987, 127.1179486999999995 37.4001348999999976, 127.1179647999999958 37.4000752000000034, 127.1179647999999958 37.3998322999999999)","park: 봇들어린이공원,stream: 운중천,nan: 봇들어린이공원",-2.0,False,0
6545,37.3996701,127.1186566,37.3999005,127.1185495,11923628140,4289592778,27.31,-0.0,,"stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6546,37.4000582,127.1187051,37.3999005,127.1185495,4289592780,4289592778,22.448,-1.528790566523629,"LINESTRING (127.1187050999999997 37.4000581999999966, 127.1186407000000003 37.3999730000000028, 127.1185495000000003 37.3999005000000011)","park: 봇들어린이공원,nan: 봇들어린이공원",-2.0,False,0
6547,37.3998323,127.1179648,37.3999005,127.1185495,4289592774,4289592778,53.32900000000001,-0.0,"LINESTRING (127.1179647999999958 37.3998322999999999, 127.1181739999999962 37.3998322999999999, 127.1183348999999936 37.3998322999999999, 127.1184475999999961 37.3998536000000001, 127.1185495000000003 37.3999005000000011)","stream: 운중천,nan: 봇들어린이공원",-0.0,False,0
6548,37.4000348,127.1194266,37.4000582,127.1187051,4289597024,4289592780,63.787,-6.270870240017559,,park: 봇들어린이공원,-4.0,False,0
6549,37.4005057,127.1187212,37.4000582,127.1187051,4289592784,4289592780,50.927,-0.0,"LINESTRING (127.1187211999999960 37.4005056999999965, 127.1187532999999945 37.4003863000000010, 127.1187641000000070 37.4002797999999999, 127.1187587000000008 37.4001774999999981, 127.1187050999999997 37.4000581999999966)",park: 봇들어린이공원,-0.0,False,0
6550,37.3999005,127.1185495,37.4000582,127.1187051,4289592778,4289592780,22.448,-2.244250507324305,"LINESTRING (127.1185495000000003 37.3999005000000011, 127.1186407000000003 37.3999730000000028, 127.1187050999999997 37.4000581999999966)","park: 봇들어린이공원,nan: 봇들어린이공원",2.0,True,0
6551,37.4005653,127.1193461,37.4005057,127.1187212,4289597023,4289592784,55.597,-7.194632803928269,,none,-4.0,False,0
6552,37.4009574,127.1186085,37.4005057,127.1187212,4289592788,4289592784,51.353,-0.0,"LINESTRING (127.1186084999999935 37.4009574000000029, 127.1186246000000040 37.4008210000000005, 127.1186407000000003 37.4007442999999995, 127.1186835999999971 37.4006078999999971, 127.1187211999999960 37.4005056999999965)",none,-0.0,False,0
6553,37.4000582,127.1187051,37.4005057,127.1187212,4289592780,4289592784,50.927,-0.0,"LINESTRING (127.1187050999999997 37.4000581999999966, 127.1187587000000008 37.4001774999999981, 127.1187641000000070 37.4002797999999999, 127.1187532999999945 37.4003863000000010, 127.1187211999999960 37.4005056999999965)",park: 봇들어린이공원,-0.0,False,0
6554,37.4014451,127.1186075,37.4009574,127.1186085,4289597035,4289592788,54.917,-0.0,"LINESTRING (127.1186074999999960 37.4014450999999966, 127.1186246000000040 37.4014219000000026, 127.1186407000000003 37.4013580000000019, 127.1186352999999940 37.4012855000000002, 127.1186191999999977 37.4011831999999984, 127.1186084999999935 37.4010681999999974, 127.1186084999999935 37.4009574000000029)",park: Unnamed,-0.0,False,0
6555,37.4005057,127.1187212,37.4009574,127.1186085,4289592784,4289592788,51.35300000000001,-0.0,"LINESTRING (127.1187211999999960 37.4005056999999965, 127.1186835999999971 37.4006078999999971, 127.1186407000000003 37.4007442999999995, 127.1186246000000040 37.4008210000000005, 127.1186084999999935 37.4009574000000029)",none,-0.0,False,0
6556,37.4011129,127.118866,37.4009574,127.1186085,4289597034,4289592788,102.407,0.0,"LINESTRING (127.1188659999999970 37.4011129000000011, 127.1191235000000006 37.4011342000000013, 127.1191744999999997 37.4011363999999986, 127.1192013000000003 37.4011342000000013, 127.1192335000000071 37.4011277999999976, 127.1192522000000054 37.4011064999999974, 127.1192602999999934 37.4010681999999974, 127.1192602999999934 37.4010362000000001, 127.1192388000000051 37.4010170000000031, 127.1192065999999983 37.4010107000000005, 127.1186084999999935 37.4009574000000029)",none,-4.0,False,0
6557,37.4014126,127.1169989,37.4014901,127.1179701,11918729132,4289597001,87.834,-0.0,"LINESTRING (127.1169988999999987 37.4014126000000005, 127.1175302999999985 37.4014091000000022, 127.1177073000000064 37.4014134000000027, 127.1178359999999969 37.4014304000000024, 127.1179165000000069 37.4014560000000031, 127.1179700999999937 37.4014900999999966)",park: Unnamed,-0.0,False,0
6558,37.401571,127.1183041,37.4014901,127.1179701,4289597037,4289597001,31.299999999999997,-0.0,"LINESTRING (127.1183041000000031 37.4015709999999970, 127.1182545000000061 37.4015709999999970, 127.1181578999999999 37.4015582999999978, 127.1180612999999937 37.4015283999999966, 127.1179700999999937 37.4014900999999966)",park: Unnamed,-0.0,False,0
6559,37.4010298,127.1172352,37.4014901,127.1179701,4289597010,4289597001,113.747,-0.0,"LINESTRING (127.1172351999999961 37.4010298000000034, 127.1179003999999964 37.4010255999999970, 127.1179541000000057 37.4010468999999972, 127.1179755000000000 37.4010851999999971, 127.1179700999999937 37.4014900999999966)",park: Unnamed,-0.0,False,0
6560,37.4014126,127.1169989,37.4014134,127.1168804,11918729132,4289597006,10.468,-0.0,,park: Unnamed,-0.0,False,0
6561,37.4014901,127.1179701,37.4010298,127.1172352,4289597001,4289597010,113.747,-0.0,"LINESTRING (127.1179700999999937 37.4014900999999966, 127.1179755000000000 37.4010851999999971, 127.1179541000000057 37.4010468999999972, 127.1179003999999964 37.4010255999999970, 127.1172351999999961 37.4010298000000034)",park: Unnamed,-0.0,False,0
6562,37.4001922,127.1175785,37.4001946,127.1172299,4289597016,4289597015,30.795,-0.0,,park: 봇들어린이공원,-0.0,False,0
6563,37.4001946,127.1172299,37.4001922,127.1175785,4289597015,4289597016,30.795,-0.0,,park: 봇들어린이공원,-0.0,False,0
6564,37.3998323,127.1179648,37.4001922,127.1175785,4289592774,4289597016,68.921,2.9018731591242144,"LINESTRING (127.1179647999999958 37.3998322999999999, 127.1179647999999958 37.4000752000000034, 127.1179486999999995 37.4001348999999976, 127.1179111000000006 37.4001732999999987, 127.1178520999999932 37.4001902999999984, 127.1175784999999934 37.4001921999999993)","stream: 운중천,park: 봇들어린이공원,nan: 봇들어린이공원",2.0,True,0
6565,37.4003288,127.1178736,37.4001922,127.1175785,4289597022,4289597016,38.633,-0.0,"LINESTRING (127.1178735999999958 37.4003287999999969, 127.1176348999999988 37.4003287999999969, 127.1176107000000002 37.4003202999999971, 127.1175920000000019 37.4003054000000006, 127.1175784999999934 37.4002841000000004, 127.1175784999999934 37.4002499999999998, 127.1175784999999934 37.4001921999999993)",park: 봇들어린이공원,-0.0,False,0
6566,37.4001922,127.1175785,37.4003288,127.1178736,4289597016,4289597022,38.633,-0.0,"LINESTRING (127.1175784999999934 37.4001921999999993, 127.1175784999999934 37.4002499999999998, 127.1175784999999934 37.4002841000000004, 127.1175920000000019 37.4003054000000006, 127.1176107000000002 37.4003202999999971, 127.1176348999999988 37.4003287999999969, 127.1178735999999958 37.4003287999999969)",park: 봇들어린이공원,-0.0,False,0
6567,37.4005057,127.1187212,37.4005653,127.1193461,4289592784,4289597023,55.597,7.194632803928269,,none,4.0,True,0
6568,37.4000582,127.1187051,37.4000348,127.1194266,4289592780,4289597024,63.787,6.270870240017559,,park: 봇들어린이공원,4.0,True,0
6569,37.4009574,127.1186085,37.4011129,127.118866,4289592788,4289597034,102.407,3.905982989444081,"LINESTRING (127.1186084999999935 37.4009574000000029, 127.1192065999999983 37.4010107000000005, 127.1192388000000051 37.4010170000000031, 127.1192602999999934 37.4010362000000001, 127.1192602999999934 37.4010681999999974, 127.1192522000000054 37.4011064999999974, 127.1192335000000071 37.4011277999999976, 127.1192013000000003 37.4011342000000013, 127.1191744999999997 37.4011363999999986, 127.1191235000000006 37.4011342000000013, 127.1188659999999970 37.4011129000000011)",none,4.0,True,0
6570,37.4014943,127.1192133,37.4014451,127.1186075,4289597036,4289597035,53.791,4.134612373885584,,park: Unnamed,-4.0,False,0
6571,37.401571,127.1183041,37.4014451,127.1186075,4289597037,4289597035,31.873,-0.0,"LINESTRING (127.1183041000000031 37.4015709999999970, 127.1183510000000041 37.4015709999999970, 127.1184528999999941 37.4015496999999968, 127.1185226999999998 37.4015241999999972, 127.1185870999999992 37.4014730000000029, 127.1186074999999960 37.4014450999999966)",park: Unnamed,-0.0,False,0
